8.250000000000000000e+02,5.800000000000000000e+02
8.208209700966061746e+02,6.068656906995419149e+02
8.870000000000000000e+02,5.750000000000000000e+02
8.673956395042330314e+02,5.982005052042112538e+02
1.138000000000000000e+03,6.250000000000000000e+02
1.119163485673968580e+03,6.876056702849292606e+02
